,Position,Artist,Streams,URL,Year,Month,Day,Track Name
175,176,Matt Terry,3886564,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z,2018,01,12,Sucker for You
176,177,Clean Bandit,3874502,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2018,01,12,Rockabye (feat. Sean Paul & Anne-Marie)
177,178,6ix9ine,3819943,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,2018,01,12,GUMMO
178,179,Ozuna,3801872,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,2018,01,12,Síguelo Bailando
179,180,Macklemore,3784004,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,2018,01,12,Good Old Days (feat. Kesha)
180,181,Bruno Mars,3775229,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2018,01,12,24K Magic
181,182,Eminem,3759073,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ,2018,01,12,"Lose Yourself - From ""8 Mile"" Soundtrack"
182,183,Harry Styles,3726132,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2018,01,12,Sign of the Times
183,184,Ozuna,3725705,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ,2018,01,12,El Farsante
184,185,The Chainsmokers,3707158,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2018,01,12,Paris
185,186,Eminem,3699985,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9,2018,01,12,Walk On Water (feat. Beyoncé)
186,187,Taylor Swift,3685411,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5,2018,01,12,...Ready For It?
187,188,J Balvin,3679147,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw,2018,01,12,Mi Gente (feat. Beyoncé)
188,189,Michelle Williams,3645885,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa,2018,01,12,Tightrope
189,190,XXXTENTACION,3636240,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,2018,01,12,Look At Me!
190,191,XXXTENTACION,3601905,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018,01,12,Everybody Dies In Their Nightmares
191,192,Martin Garrix,3571708,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2018,01,12,There for You
192,193,Huncho Jack,3561188,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh,2018,01,12,Dubai Shit
193,194,YBN Nahmir,3528089,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj,2018,01,12,Rubbin Off The Paint
194,195,Migos,3520664,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2018,01,12,Bad and Boujee (feat. Lil Uzi Vert)
195,196,Taylor Swift,3502740,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,2018,01,12,Delicate
196,197,A Boogie Wit da Hoodie,3483644,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,2018,01,12,Drowning (feat. Kodak Black)
197,198,Abraham Mateo,3481407,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB,2018,01,12,Loco Enamorado
198,199,Charlie Puth,3476152,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2018,01,12,We Don't Talk Anymore
199,200,Bad Bunny,3467380,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i,2018,01,12,Chambea
0,1,Camila Cabello,30948101,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018,01,19,Havana (feat. Young Thug)
1,2,Post Malone,27643632,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2018,01,19,rockstar
2,3,Eminem,22610091,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018,01,19,River (feat. Ed Sheeran)
3,4,Camila Cabello,22147865,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018,01,19,Never Be the Same
4,5,Bruno Mars,20387864,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018,01,19,Finesse - Remix; feat. Cardi B
5,6,Selena Gomez,19988924,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018,01,19,Wolves
6,7,Dua Lipa,18995153,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018,01,19,New Rules
7,8,Luis Fonsi,18805967,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2018,01,19,Échame La Culpa
8,9,G-Eazy,18382651,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018,01,19,Him & I (with Halsey)
9,10,NF,18001200,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018,01,19,Let You Down
10,11,Ed Sheeran,17656931,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018,01,19,Perfect
11,12,Maroon 5,15740695,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2018,01,19,What Lovers Do (feat. SZA)
12,13,Kendrick Lamar,15234862,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018,01,19,All The Stars (with SZA)
13,14,Post Malone,14771304,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018,01,19,I Fall Apart
14,15,Ed Sheeran,14554752,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018,01,19,Shape of You
15,16,Hailee Steinfeld,14468450,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018,01,19,"Let Me Go (with Alesso, Florida Georgia Line & watt)"
16,17,Ed Sheeran,14299195,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018,01,19,Perfect Duet (Ed Sheeran & Beyoncé)
17,18,Marshmello,14092774,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018,01,19,Silence
18,19,Sam Smith,13975396,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018,01,19,Too Good At Goodbyes
19,20,G-Eazy,13736849,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,2018,01,19,No Limit
20,21,Dua Lipa,13574219,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018,01,19,IDGAF
21,22,Maluma,13150393,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,2018,01,19,Corazón
22,23,Clean Bandit,12895814,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2018,01,19,I Miss You (feat. Julia Michaels)
23,24,Anitta,12734008,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,2018,01,19,Downtown
24,25,Bebe Rexha,12557300,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2018,01,19,Meant to Be (feat. Florida Georgia Line)
25,26,Cardi B,12397391,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,2018,01,19,Bartier Cardi (feat. 21 Savage)
26,27,ZAYN,12324517,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2018,01,19,Dusk Till Dawn - Radio Edit
27,28,Lil Pump,12167832,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2018,01,19,Gucci Gang
28,29,Zac Efron,12070167,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018,01,19,Rewrite The Stars
29,30,Bad Bunny,12017547,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2018,01,19,Sensualidad
30,31,Troye Sivan,11670886,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018,01,19,My My My!
31,32,Natti Natasha,11418342,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2018,01,19,Criminal
32,33,Piso 21,11275743,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l,2018,01,19,Déjala que vuelva (feat. Manuel Turizo)
33,34,Imagine Dragons,11188503,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2018,01,19,Thunder
34,35,Keala Settle,11134991,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018,01,19,This Is Me
35,36,Camila Cabello,10930220,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv,2018,01,19,Real Friends
36,37,Charlie Puth,10637332,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2018,01,19,How Long
37,38,Lil Uzi Vert,10578589,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018,01,19,XO Tour Llif3
38,39,Khalid,10306613,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018,01,19,Young Dumb & Broke
39,40,Portugal. The Man,10202313,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2018,01,19,Feel It Still
40,41,Offset,10189456,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018,01,19,Ric Flair Drip (& Metro Boomin)
41,42,Post Malone,10139620,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2018,01,19,Candy Paint
42,43,Rita Ora,10121635,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2018,01,19,Anywhere
43,44,Post Malone,10024863,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018,01,19,Congratulations
44,45,Martin Garrix,9642416,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,2018,01,19,So Far Away (feat. Jamie Scott & Romy Dya)
45,46,Kendrick Lamar,9366493,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018,01,19,HUMBLE.
46,47,Taylor Swift,9155961,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,2018,01,19,End Game
47,48,Justin Timberlake,9102783,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018,01,19,Filthy
48,49,J Balvin,9063155,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2018,01,19,Mi Gente
49,50,Ozuna,8970479,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,2018,01,19,Se Preparó
50,51,Enrique Iglesias,8933955,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018,01,19,EL BAÑO
51,52,French Montana,8753048,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018,01,19,Unforgettable
52,53,Camila Cabello,8725084,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy,2018,01,19,She Loves Control
53,54,Jason Derulo,8654405,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,2018,01,19,Tip Toe (feat. French Montana)
54,55,Kygo,8618515,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2018,01,19,Stargazing
55,56,Kendrick Lamar,8516879,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2018,01,19,LOVE. FEAT. ZACARI.
56,57,Logic,8452334,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2018,01,19,1-800-273-8255
57,58,Kodak Black,8244511,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,2018,01,19,Codeine Dreaming (feat. Lil Wayne)
58,59,21 Savage,8050180,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2018,01,19,Bank Account
59,60,Wolfine,8024738,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE,2018,01,19,Bella
60,61,Becky G,7960116,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,2018,01,19,Mayores
61,62,Alan Walker,7941779,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,2018,01,19,All Falls Down (feat. Juliander)
62,63,Danny Ocean,7738351,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2018,01,19,Me Rehúso
63,64,Migos,7535348,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q,2018,01,19,MotorSport
64,65,Charlie Puth,7534921,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2018,01,19,Attention
65,66,Avicii,7521595,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2018,01,19,Lonely Together (feat. Rita Ora)
66,67,Lauv,7354703,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2018,01,19,I Like Me Better
67,68,Demi Lovato,7299907,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2018,01,19,Sorry Not Sorry
68,69,Liam Payne,7264288,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018,01,19,For You (Fifty Shades Freed) (& Rita Ora)
69,70,Famous Dex,7221877,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd,2018,01,19,PICK IT UP (feat. A$AP Rocky)
70,71,Imagine Dragons,7197913,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2018,01,19,Believer
71,72,The Chainsmokers,7046175,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018,01,19,Something Just Like This
72,73,Hugh Jackman,7030256,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018,01,19,The Greatest Show
73,74,Anitta,7023968,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7,2018,01,19,Vai malandra (feat. Tropkillaz & DJ Yuri Martins)
74,75,Shakira,6996262,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL,2018,01,19,Perro Fiel (feat. Nicky Jam)
75,76,Machine Gun Kelly,6988157,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,2018,01,19,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)"
76,77,MC Fioti,6950132,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,2018,01,19,Bum Bum Tam Tam
77,78,Axwell /\ Ingrosso,6886070,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44,2018,01,19,More Than You Know
78,79,A$AP Ferg,6826820,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2018,01,19,Plain Jane
79,80,Demi Lovato,6802171,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,2018,01,19,Tell Me You Love Me
80,81,Cardi B,6797765,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,2018,01,19,Bodak Yellow
81,82,Lil Xan,6782255,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG,2018,01,19,Betrayed
82,83,Alex Sensation,6539113,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,2018,01,19,Que Va
83,84,Miguel,6486945,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,2018,01,19,Sky Walker (feat. Travis Scott)
84,85,Nacho,6439399,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr,2018,01,19,Báilame - Remix
85,86,Marshmello,6402322,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018,01,19,Spotlight
86,87,XXXTENTACION,6389648,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018,01,19,Jocelyn Flores
87,88,Luis Fonsi,6384065,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2018,01,19,Despacito - Remix
88,89,James Arthur,6365520,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,2018,01,19,Naked
89,90,Migos,6353429,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm,2018,01,19,Stir Fry
90,91,Camila Cabello,6293039,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,2018,01,19,Havana - Remix
91,92,Justin Bieber,6259161,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2018,01,19,Friends (with BloodPop®)
92,93,James Arthur,6182669,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018,01,19,Say You Won't Let Go
93,94,Big Shaq,6171993,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,2018,01,19,Man's Not Hot
94,95,Joey Montana,6071807,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI,2018,01,19,Suena El Dembow
95,96,Ziv Zaifman,6024970,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018,01,19,A Million Dreams
96,97,Loren Allred,5945594,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018,01,19,Never Enough
97,98,Khalid,5920887,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018,01,19,Location
98,99,Shawn Mendes,5906532,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2018,01,19,There's Nothing Holdin' Me Back
99,100,Wisin,5879314,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,2018,01,19,Escápate Conmigo (feat. Ozuna)
100,101,Travis Scott,5840964,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018,01,19,goosebumps
101,102,Carlos Vives,5767125,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,2018,01,19,Robarte un Beso
102,103,Camila Cabello,5700595,https://open.spotify.com/track/4XLu3tTSZiPFVC9mmuR6Zp,2018,01,19,All These Years
103,104,Maluma,5681215,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,2018,01,19,Felices los 4
104,105,Sebastian Yatra,5631728,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5,2018,01,19,SUTRA
105,106,Liam Payne,5509967,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2018,01,19,Strip That Down
106,107,Travis Scott,5502221,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2018,01,19,BUTTERFLY EFFECT
107,108,Gucci Mane,5500651,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,2018,01,19,I Get The Bag (feat. Migos)
108,109,Camila Cabello,5470405,https://open.spotify.com/track/7sTtHHrD0zDpmzQzH3zegz,2018,01,19,Consequences
109,110,Hugh Jackman,5466160,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,2018,01,19,The Other Side
110,111,Clean Bandit,5392458,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2018,01,19,Symphony (feat. Zara Larsson)
111,112,Bruno Mars,5366347,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018,01,19,That's What I Like
112,113,Ed Sheeran,5342542,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2018,01,19,Galway Girl
113,114,Daddy Yankee,5330150,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv,2018,01,19,Vuelve
114,115,Romeo Santos,5321085,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3,2018,01,19,Bella y Sensual
115,116,Lil Skies,5304799,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018,01,19,Nowadays (feat. Landon Cube)
116,117,Imagine Dragons,5281079,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH,2018,01,19,Whatever It Takes
117,118,Ozuna,5252736,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri,2018,01,19,Quiero Repetir
118,119,Camila Cabello,5220504,https://open.spotify.com/track/1GO9vCm5Cra5uWGSWQ5mGK,2018,01,19,In the Dark
119,120,Ed Sheeran,5211141,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2018,01,19,Photograph
120,121,Taylor Swift,5168779,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc,2018,01,19,Look What You Made Me Do
121,122,Calvin Harris,5158831,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2018,01,19,Feels
122,123,Post Malone,5151913,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2018,01,19,Go Flex
123,124,DJ Khaled,5077190,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2018,01,19,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)"
124,125,The Chainsmokers,5045787,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018,01,19,Closer
125,126,Maroon 5,5034246,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2018,01,19,Wait
126,127,Macklemore,5012745,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,2018,01,19,Glorious (feat. Skylar Grey)
127,128,XXXTENTACION,4947656,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018,01,19,Fuck Love (feat. Trippie Redd)
128,129,DJ Khaled,4945827,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2018,01,19,Wild Thoughts (feat. Rihanna & Bryson Tiller)
129,130,Jonas Blue,4942991,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2018,01,19,Mama
130,131,Jay Rock,4936937,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018,01,19,"King's Dead (with Kendrick Lamar, Future & James Blake)"
131,132,J Balvin,4899987,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v,2018,01,19,Bonita
132,133,Ed Sheeran,4895007,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2018,01,19,Thinking out Loud
133,134,Camila Cabello,4874604,https://open.spotify.com/track/2gxqozTaq2NYylvS8jd57G,2018,01,19,Into It
134,135,P!nk,4868195,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb,2018,01,19,What About Us
135,136,The Cranberries,4861271,https://open.spotify.com/track/6xy6jNeNTYwjnKTDzMyHw2,2018,01,19,Zombie
136,137,BTS,4816009,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018,01,19,MIC Drop (feat. Desiigner) [Steve Aoki Remix]
137,138,Camila Cabello,4783614,https://open.spotify.com/track/7IL3UOlcJ6nmcCMwpnlfcA,2018,01,19,Something's Gotta Give
138,139,Halsey,4768431,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,2018,01,19,Bad At Love
139,140,Kygo,4768059,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2018,01,19,It Ain't Me (with Selena Gomez)
140,141,Kodak Black,4721686,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2018,01,19,Roll In Peace (feat. XXXTENTACION)
141,142,Axwell /\ Ingrosso,4678509,https://open.spotify.com/track/0RTzJVkunbGwuRjXDFHnjf,2018,01,19,Dreamer
142,143,ZAYN,4670953,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2018,01,19,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""
143,144,NAV,4665175,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1,2018,01,19,Wanted You (feat. Lil Uzi Vert)
144,145,Future,4646524,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,2018,01,19,Mask Off
145,146,Camila Cabello,4644803,https://open.spotify.com/track/5xi2SXmF3A5AIsuGXiUIZu,2018,01,19,Inside Out
146,147,Avicii,4634676,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2018,01,19,Without You (feat. Sandro Cavazza)
147,148,Manuel Turizo,4633683,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,2018,01,19,Una Lady Como Tú
148,149,Louis Tomlinson,4633160,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2018,01,19,Back to You (feat. Bebe Rexha & Digital Farm Animals)
149,150,Luis Fonsi,4610849,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2018,01,19,Despacito (Featuring Daddy Yankee)
150,151,Jason Derulo,4553922,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2018,01,19,Swalla (feat. Nicki Minaj & Ty Dolla $ign)
151,152,Hugh Jackman,4536557,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g,2018,01,19,Come Alive
152,153,Juan Magán,4520818,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6,2018,01,19,Déjate Llevar
153,154,Hugh Jackman,4505855,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO,2018,01,19,From Now On
154,155,Julia Michaels,4505291,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0,2018,01,19,Issues
155,156,Post Malone,4414589,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2018,01,19,White Iverson
156,157,Drake,4406393,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2018,01,19,One Dance
157,158,Migos,4380716,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2018,01,19,Slippery (feat. Gucci Mane)
158,159,21 Savage,4377336,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,2018,01,19,Ghostface Killers
159,160,Niall Horan,4306168,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK,2018,01,19,Too Much To Ask
160,161,The Weeknd,4302372,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2018,01,19,Starboy
161,162,Ed Sheeran,4283521,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2018,01,19,Happier
162,163,Zedd,4275036,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo,2018,01,19,Stay
163,164,Chris Jeday,4221563,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy,2018,01,19,Ahora Dice
164,165,Kendrick Lamar,4202705,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2018,01,19,DNA.
165,166,Lean Trap,4193036,https://open.spotify.com/track/76DNqvSyzL9VCkhlnByqLf,2018,01,19,La Modelo
166,167,David Guetta,4186165,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH,2018,01,19,Dirty Sexy Money (feat. Charli XCX & French Montana)
167,168,Maggie Lindemann,4175659,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2018,01,19,Pretty Girl - Cheat Codes X CADE Remix
168,169,Childish Gambino,4174522,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2018,01,19,Redbone
169,170,Ozuna,4152293,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,2018,01,19,Síguelo Bailando
170,171,Ed Sheeran,4149299,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2018,01,19,Castle on the Hill
171,172,Jesse & Joy,4144913,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu,2018,01,19,3 A.M.
172,173,Martin Garrix,4088508,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2018,01,19,Scared to Be Lonely
173,174,Lil Uzi Vert,4085417,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2018,01,19,The Way Life Goes (feat. Oh Wonder)
174,175,6ix9ine,4068854,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,2018,01,19,GUMMO
175,176,Rita Ora,4064501,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2018,01,19,Your Song
176,177,Niall Horan,4046382,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,2018,01,19,Slow Hands
177,178,Yandel,4046370,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG,2018,01,19,Explícale (feat. Bad Bunny)
178,179,DJ Snake,4036116,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,2018,01,19,A Different Way (with Lauv)
179,180,Danny Ocean,4030146,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2,2018,01,19,Dembow
180,181,Drake,4018907,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2018,01,19,Passionfruit
181,182,Jax Jones,3970105,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n,2018,01,19,Breathe
